Timestamp;matlab_p;matlab_x;matlab_y;matlab_z
32247;2.129241E+001;1.029825E+006;8.019202E+007;1.322500E+004
32275;2.088404E+001;4.186920E+005;8.284640E+007;2.116000E+003
32302;1.954220E+001;5.599220E+005;8.038915E+007;3.364000E+003
32329;1.955911E+001;3.521310E+005;7.963778E+007;1.521000E+003
32356;1.995943E+001;2.077360E+005;8.089203E+007;5.290000E+002
32383;1.920111E+001;1.791200E+004;8.237378E+007;0.000000E+000
32411;1.900589E+001;-2.694300E+004;8.065836E+007;9.000000E+000
32438;1.879336E+001;0.000000E+000;8.019202E+007;0.000000E+000
32466;1.858313E+001;0.000000E+000;8.112605E+007;0.000000E+000
32493;1.856134E+001;0.000000E+000;8.199302E+007;0.000000E+000
32520;1.874283E+001;0.000000E+000;8.152284E+007;0.000000E+000
32548;1.871882E+001;0.000000E+000;8.152284E+007;0.000000E+000
32575;1.849537E+001;0.000000E+000;8.065836E+007;0.000000E+000
32602;1.858119E+001;0.000000E+000;8.109002E+007;0.000000E+000
32628;1.841782E+001;0.000000E+000;8.065836E+007;0.000000E+000
32657;1.894802E+001;0.000000E+000;8.109002E+007;0.000000E+000
32685;1.884360E+001;0.000000E+000;8.065836E+007;0.000000E+000
32711;1.892524E+001;0.000000E+000;8.109002E+007;0.000000E+000
32739;1.872984E+001;0.000000E+000;8.109002E+007;0.000000E+000
32765;1.821017E+001;0.000000E+000;8.024576E+007;0.000000E+000
32793;1.857230E+001;0.000000E+000;8.110803E+007;0.000000E+000
32820;1.868676E+001;0.000000E+000;8.065836E+007;0.000000E+000
32848;1.871371E+001;0.000000E+000;8.110803E+007;0.000000E+000
32874;1.848248E+001;0.000000E+000;8.110803E+007;0.000000E+000
32902;1.877999E+001;0.000000E+000;8.157702E+007;0.000000E+000
32928;1.859211E+001;1.794000E+004;8.046090E+007;4.000000E+000
32956;1.880517E+001;3.600800E+004;8.103600E+007;1.600000E+001
32985;1.913977E+001;1.254260E+005;8.026368E+007;1.440000E+002
33012;1.897276E+001;3.569200E+004;8.083808E+007;3.600000E+001
33039;1.876715E+001;0.000000E+000;8.071226E+007;0.000000E+000
33067;1.879332E+001;0.000000E+000;8.155896E+007;0.000000E+000
33094;1.871355E+001;0.000000E+000;8.175776E+007;0.000000E+000
33122;1.863156E+001;1.799000E+004;8.091002E+007;4.000000E+000
33149;1.863156E+001;0.000000E+000;8.155896E+007;9.000000E+000
33175;1.867639E+001;0.000000E+000;8.055062E+007;4.000000E+000
33202;1.861143E+001;1.778400E+004;8.091002E+007;4.000000E+000
33229;1.886129E+001;3.610000E+004;8.015621E+007;1.600000E+001
33257;1.925834E+001;1.090800E+005;8.125219E+007;1.440000E+002
33284;1.859996E+001;7.243200E+004;8.026368E+007;6.400000E+001
33312;1.896085E+001;0.000000E+000;8.183011E+007;0.000000E+000
33339;1.875716E+001;0.000000E+000;7.960208E+007;0.000000E+000
33367;1.926708E+001;0.000000E+000;8.055062E+007;0.000000E+000
33394;1.875923E+001;3.574800E+004;8.110803E+007;1.600000E+001
33421;1.888190E+001;1.439040E+005;7.986997E+007;2.560000E+002
33448;1.915159E+001;1.798200E+004;8.110803E+007;1.600000E+001
33475;1.920148E+001;0.000000E+000;8.141453E+007;0.000000E+000
33502;1.874976E+001;1.777600E+004;8.026368E+007;4.000000E+000
33529;1.897336E+001;1.790000E+004;8.136040E+007;0.000000E+000
33557;1.861344E+001;0.000000E+000;8.047884E+007;0.000000E+000
33584;1.872584E+001;3.597200E+004;8.087405E+007;1.600000E+001
33611;1.901019E+001;3.603200E+004;8.114406E+007;4.000000E+000
33638;1.864053E+001;3.556000E+004;7.712352E+007;1.600000E+001
33665;1.855172E+001;3.604000E+004;8.118010E+007;1.600000E+001
33693;1.876390E+001;3.586400E+004;8.038915E+007;1.600000E+001
33719;1.881129E+001;1.804600E+004;8.053267E+007;4.000000E+000
33746;1.856983E+001;3.576800E+004;7.926341E+007;1.600000E+001
33773;1.883307E+001;2.260750E+005;8.177585E+007;5.290000E+002
33800;1.927285E+001;9.005000E+004;8.145062E+007;6.400000E+001
33827;1.913448E+001;3.578800E+004;8.042502E+007;1.600000E+001
33855;1.879393E+001;1.813600E+004;8.175776E+007;4.000000E+000
33882;1.910946E+001;1.791600E+004;8.024576E+007;4.000000E+000
33909;1.890635E+001;3.597600E+004;8.028160E+007;1.600000E+001
33936;1.864716E+001;1.802800E+004;8.257357E+007;4.000000E+000
33964;1.872520E+001;0.000000E+000;8.125219E+007;0.000000E+000
33990;1.867426E+001;0.000000E+000;8.074819E+007;0.000000E+000
34018;1.846848E+001;1.806000E+004;8.109002E+007;0.000000E+000
34046;1.891624E+001;1.791600E+004;8.024576E+007;4.000000E+000
34073;1.859267E+001;1.801800E+004;8.037122E+007;4.000000E+000
34100;1.875857E+001;1.072560E+005;8.073022E+007;1.960000E+002
34127;1.876073E+001;7.183200E+004;8.062244E+007;1.000000E+002
34154;1.886822E+001;2.601880E+005;8.211984E+007;8.410000E+002
34182;1.899846E+001;4.695600E+005;8.154090E+007;2.704000E+003
34209;1.958492E+001;4.294080E+005;7.904988E+007;2.704000E+003
34236;1.995450E+001;4.276800E+005;7.938810E+007;2.116000E+003
34264;2.007865E+001;4.269600E+005;7.912102E+007;2.304000E+003
34292;1.984104E+001;4.440500E+005;7.742240E+007;3.600000E+003
34319;2.003919E+001;7.139230E+005;8.183011E+007;5.929000E+003
34347;2.026513E+001;6.466340E+005;7.896099E+007;5.929000E+003
34375;2.044878E+001;8.986000E+005;8.346650E+007;9.604000E+003
34403;2.042168E+001;8.286440E+005;8.015621E+007;7.225000E+003
34431;2.071708E+001;1.145649E+006;7.887216E+007;1.664100E+004
34459;2.073383E+001;1.012367E+006;8.026368E+007;1.276900E+004
34486;2.114222E+001;9.736200E+005;7.999514E+007;1.322500E+004
34514;2.084490E+001;9.428640E+005;8.219235E+007;9.216000E+003
34541;2.138435E+001;1.059786E+006;8.204736E+007;1.368900E+004
34568;2.152794E+001;1.061480E+006;7.956640E+007;1.368900E+004
34595;2.078686E+001;7.581150E+005;7.903210E+007;7.921000E+003
34623;2.099675E+001;1.039025E+006;8.163122E+007;1.322500E+004
34650;2.112242E+001;1.087669E+006;8.080212E+007;1.464100E+004
34678;2.066079E+001;7.934350E+005;8.091002E+007;9.216000E+003
34705;2.106478E+001;7.803000E+005;8.281000E+007;6.561000E+003
34732;2.119607E+001;1.080639E+006;8.246456E+007;1.322500E+004
34760;2.069918E+001;1.284480E+006;7.956640E+007;1.960000E+004
34787;2.113121E+001;1.153160E+006;8.244640E+007;1.768900E+004
34815;2.123539E+001;1.016096E+006;8.085606E+007;1.464100E+004
34843;2.175775E+001;9.283040E+005;7.967347E+007;1.081600E+004
34869;2.116734E+001;1.363950E+006;8.150478E+007;2.190400E+004
34896;2.183383E+001;1.136904E+006;8.013830E+007;1.562500E+004
34923;2.183506E+001;1.038609E+006;7.880113E+007;1.368900E+004
34951;2.108710E+001;1.048554E+006;8.125219E+007;1.464100E+004
34977;2.198067E+001;8.549300E+005;8.271902E+007;7.225000E+003
35004;2.085092E+001;1.166424E+006;7.953072E+007;1.768900E+004
35031;2.086057E+001;1.037990E+006;8.146867E+007;1.322500E+004
35059;2.125858E+001;1.019599E+006;8.141453E+007;1.368900E+004
35086;2.096907E+001;9.898900E+005;8.098200E+007;1.210000E+004
