Timestamp;matlab_p;matlab_x;matlab_y;matlab_z
6643;9.061990E+000;2.257640E+005;1.123600E+004;8.868484E+006
6671;9.300497E+000;3.550800E+005;8.649000E+003;8.673025E+006
6698;9.389635E+000;2.907000E+004;2.992900E+004;8.820900E+006
6725;9.086542E+000;1.580664E+006;1.122250E+005;8.732025E+006
6751;9.188273E+000;1.319568E+006;1.971360E+005;8.743849E+006
6779;9.150860E+000;9.603750E+005;1.689210E+005;8.696601E+006
6807;9.112324E+000;2.314700E+005;1.004890E+005;8.720209E+006
6835;9.375470E+000;1.200744E+006;1.361610E+005;8.649481E+006
6862;9.060308E+000;2.922000E+003;1.000000E+000;8.922169E+006
6889;9.174922E+000;1.207450E+005;1.876900E+004;8.584900E+006
6915;8.825201E+000;1.267488E+006;1.866240E+005;8.732025E+006
6942;9.205257E+000;7.180920E+005;5.953600E+004;8.832784E+006
6970;9.003046E+000;1.187106E+006;1.616040E+005;8.773444E+006
6997;9.203004E+000;7.661190E+005;6.150400E+004;8.755681E+006
7025;9.297693E+000;1.558128E+006;2.323240E+005;8.561476E+006
7053;9.317638E+000;1.854090E+005;6.708100E+004;8.946081E+006
7079;9.127166E+000;2.504880E+005;2.809000E+003;8.573184E+006
7106;9.116927E+000;2.959000E+003;1.000000E+000;8.809024E+006
7133;9.086100E+000;6.159230E+005;4.368100E+004;8.844676E+006
7161;9.151549E+000;4.149600E+005;1.296000E+003;8.696601E+006
7189;9.051292E+000;2.569110E+005;5.290000E+002;8.958049E+006
7217;8.948388E+000;1.388728E+006;6.553600E+004;8.584900E+006
7245;8.636767E+000;6.580080E+005;1.413760E+005;8.503056E+006
7273;9.330132E+000;1.557905E+006;2.798410E+005;8.584900E+006
7300;9.302350E+000;9.052120E+005;9.486400E+004;8.637721E+006
7328;9.300985E+000;-6.492200E+004;4.840000E+002;8.720209E+006
7355;9.436518E+000;1.550640E+005;1.296000E+003;8.696601E+006
7383;9.084036E+000;6.634880E+005;1.690000E+004;8.922169E+006
7411;8.499225E+000;1.349726E+006;1.011240E+005;8.596624E+006
7438;9.177251E+000;1.250370E+006;3.686400E+004;8.673025E+006
7466;9.113648E+000;7.239780E+005;6.051600E+004;8.696601E+006
7494;9.206025E+000;1.052220E+006;1.260250E+005;8.673025E+006
7521;9.054411E+000;9.337800E+005;9.985600E+004;8.755681E+006
7548;8.969581E+000;8.314980E+005;7.728400E+004;8.637721E+006
7577;9.124775E+000;6.705480E+005;5.198400E+004;8.649481E+006
7603;9.181277E+000;-3.820700E+004;6.760000E+002;8.755681E+006
7629;8.965052E+000;2.266320E+005;5.776000E+003;8.892324E+006
7656;9.284218E+000;2.544740E+005;7.396000E+003;8.755681E+006
7682;9.222320E+000;6.440560E+005;4.708900E+004;8.514724E+006
7709;8.834985E+000;8.344800E+005;5.198400E+004;8.755681E+006
7736;9.148417E+000;2.441960E+005;6.724000E+003;8.684809E+006
7762;8.991454E+000;7.007480E+005;1.149210E+005;8.673025E+006
7789;9.148244E+000;6.993140E+005;9.025000E+003;8.596624E+006
7815;9.104657E+000;7.732400E+004;6.760000E+002;8.720209E+006
7842;9.143491E+000;6.287920E+005;4.494400E+004;8.844676E+006
7868;8.989183E+000;2.573120E+005;7.744000E+003;8.970025E+006
7896;9.119865E+000;1.162416E+006;1.576090E+005;8.584900E+006
7922;9.155287E+000;6.402240E+005;8.526400E+004;8.661249E+006
7949;9.238391E+000;7.769800E+005;7.022500E+004;8.820900E+006
7976;9.115146E+000;-3.606360E+005;2.624400E+004;8.637721E+006
8002;9.204947E+000;-2.801550E+005;9.025000E+003;9.036036E+006
8030;9.389434E+000;2.888060E+005;9.604000E+003;8.809024E+006
8057;9.261221E+000;-1.286990E+005;1.849000E+003;8.820900E+006
8085;8.765007E+000;1.266350E+005;1.849000E+003;8.755681E+006
8111;9.338917E+000;1.094394E+006;9.859600E+004;8.549776E+006
8139;9.264888E+000;1.131315E+006;1.436410E+005;8.684809E+006
8167;9.066228E+000;1.320885E+006;1.095610E+005;8.473921E+006
8194;9.096977E+000;2.056665E+006;4.747210E+005;8.708401E+006
