Timestamp;matlab_p;matlab_x;matlab_y;matlab_z
4248;6.781198E+000;2.663550E+005;1.822500E+004;3.869089E+006
4276;7.008399E+000;6.049620E+005;5.107600E+004;3.884841E+006
4304;6.949088E+000;4.684800E+005;2.102500E+004;3.841600E+006
4331;6.918455E+000;-2.564900E+005;5.929000E+003;3.857296E+006
4359;6.876822E+000;3.571130E+005;3.276100E+004;3.810304E+006
4386;6.959795E+000;4.040640E+005;4.284900E+004;3.884841E+006
4413;6.933740E+000;3.350700E+005;2.890000E+004;3.876961E+006
4440;6.994349E+000;2.844080E+005;2.131600E+004;3.841600E+006
4468;6.878982E+000;1.719990E+005;7.569000E+003;3.908529E+006
4494;6.816736E+000;2.449000E+005;1.537600E+004;3.924361E+006
4520;6.729130E+000;2.138580E+005;1.608010E+005;3.876961E+006
4547;6.898155E+000;6.628790E+005;4.000000E+004;3.908529E+006
4575;6.757650E+000;3.133890E+005;2.528100E+004;3.916441E+006
4602;6.634130E+000;9.996000E+004;1.030410E+005;3.876961E+006
4628;6.913426E+000;2.832480E+005;2.890000E+004;3.900625E+006
4656;6.778219E+000;-3.924000E+005;4.000000E+004;3.900625E+006
4683;6.779699E+000;3.335400E+005;2.890000E+004;3.841600E+006
4712;6.924594E+000;2.278240E+005;4.120900E+004;3.916441E+006
4747;6.848436E+000;7.479560E+005;4.368100E+004;3.857296E+006
4775;6.896905E+000;2.696520E+005;3.802500E+004;3.857296E+006
4803;6.940105E+000;4.725600E+005;2.500000E+001;3.876961E+006
4830;6.834587E+000;3.751680E+005;3.686400E+004;3.876961E+006
4857;6.905347E+000;4.316490E+005;4.796100E+004;3.876961E+006
4885;6.853842E+000;3.542410E+005;3.204100E+004;3.916441E+006
4913;6.972740E+000;3.649320E+005;4.884100E+004;3.857296E+006
4940;6.915518E+000;-4.115210E+005;4.368100E+004;3.884841E+006
4967;6.852794E+000;4.257540E+005;1.332250E+005;3.900625E+006
4994;6.909021E+000;6.596840E+005;1.102240E+005;3.876961E+006
5020;6.795646E+000;7.585200E+005;1.560250E+005;3.869089E+006
5048;6.908343E+000;1.485040E+005;3.168400E+004;3.849444E+006
5075;6.998087E+000;3.528090E+005;4.000000E+004;3.908529E+006
5102;6.848567E+000;4.469630E+005;2.822400E+004;3.849444E+006
5130;6.754858E+000;4.774210E+005;1.416100E+004;3.884841E+006
5157;6.936835E+000;8.072900E+004;1.681000E+003;3.892729E+006
5185;6.751071E+000;-2.858680E+005;2.131600E+004;3.869089E+006
5213;7.007864E+000;2.985270E+005;2.280100E+004;3.869089E+006
5249;6.770700E+000;3.129980E+005;2.496400E+004;3.932289E+006
5276;6.975084E+000;-3.958000E+005;1.742400E+004;3.916441E+006
5304;6.779770E+000;3.737300E+004;3.610000E+002;3.825936E+006
5331;6.531376E+000;6.411960E+005;1.049760E+005;3.849444E+006
5359;6.874866E+000;4.040640E+005;5.760000E+002;3.908529E+006
5387;6.809350E+000;2.648700E+005;4.884100E+004;3.924361E+006
5414;6.830505E+000;-1.564800E+004;7.182400E+004;3.908529E+006
5442;6.848206E+000;1.746180E+005;1.188100E+004;3.884841E+006
5469;6.704014E+000;4.419520E+005;1.416100E+004;3.869089E+006
5496;6.882040E+000;4.452750E+005;5.062500E+004;3.892729E+006
5524;6.763587E+000;2.079720E+005;7.236100E+004;3.841600E+006
5550;6.905161E+000;3.492210E+005;6.889000E+003;3.932289E+006
5578;6.812779E+000;2.522880E+005;1.932100E+004;3.884841E+006
5606;6.764642E+000;8.871170E+005;1.562500E+004;3.849444E+006
5633;6.956975E+000;4.393380E+005;4.928400E+004;3.884841E+006
5661;6.828144E+000;3.839550E+005;3.600000E+001;3.869089E+006
5688;6.907982E+000;3.501260E+005;2.496400E+004;3.857296E+006
5716;7.008379E+000;2.360400E+005;1.440000E+004;3.869089E+006
5744;6.726429E+000;4.557630E+005;5.336100E+004;3.818116E+006
5772;7.029397E+000;5.350240E+005;7.398400E+004;3.900625E+006
5798;6.803044E+000;-2.520320E+005;1.638400E+004;3.884841E+006
5826;6.805810E+000;2.599080E+005;1.274490E+005;3.892729E+006
5853;6.896318E+000;3.526180E+005;3.168400E+004;3.916441E+006
5880;6.797082E+000;4.029360E+005;4.243600E+004;3.869089E+006
5908;7.019386E+000;3.430000E+005;5.929000E+003;3.916441E+006
5935;6.872429E+000;-2.520950E+005;1.440000E+002;3.794704E+006
5963;6.786203E+000;1.770300E+005;1.296000E+003;3.849444E+006
5990;7.047637E+000;8.447010E+005;1.840410E+005;3.833764E+006
6017;6.844852E+000;4.454460E+005;9.025000E+003;3.786916E+006
6044;6.865469E+000;6.556770E+005;4.410000E+004;3.841600E+006
6071;6.949256E+000;5.352250E+005;2.102500E+004;3.876961E+006
6098;6.926575E+000;2.421870E+005;1.512900E+004;3.892729E+006
6125;6.791727E+000;6.044830E+005;9.424900E+004;3.869089E+006
6153;6.861843E+000;2.659900E+005;5.428900E+004;3.857296E+006
6180;6.877598E+000;1.362200E+004;3.276100E+004;3.900625E+006
6208;6.864905E+000;5.586000E+005;5.476000E+003;3.940225E+006
6236;6.856409E+000;4.646840E+005;5.569600E+004;3.849444E+006
6264;6.797149E+000;6.222040E+005;9.985600E+004;3.818116E+006
6291;6.883065E+000;4.644900E+005;5.475600E+004;3.833764E+006
6317;6.761150E+000;7.600340E+005;1.489960E+005;3.908529E+006
6344;6.948669E+000;1.975000E+003;5.198400E+004;3.916441E+006
6371;6.695402E+000;3.542410E+005;3.204100E+004;3.900625E+006
6399;6.762071E+000;2.203040E+005;9.672100E+004;3.892729E+006
6427;7.050927E+000;-5.617550E+005;1.742400E+004;3.916441E+006
6454;6.758390E+000;4.586640E+005;5.382400E+004;3.818116E+006
6481;6.865702E+000;1.342740E+005;3.920400E+004;3.833764E+006
6509;6.788883E+000;-2.174700E+004;1.210000E+002;4.000000E+006
6536;6.764212E+000;8.360660E+005;6.300100E+004;3.849444E+006
6564;6.603332E+000;2.729960E+005;3.920400E+004;3.924361E+006
6591;6.705369E+000;4.885380E+005;6.200100E+004;3.849444E+006
6619;7.022017E+000;3.152380E+005;5.017600E+004;3.869089E+006
6646;6.933790E+000;2.838240E+005;3.920400E+004;3.841600E+006
6674;7.014444E+000;2.152750E+005;1.188100E+004;3.884841E+006
6702;7.080932E+000;-2.738400E+004;1.960000E+002;3.841600E+006
6730;7.046929E+000;4.552820E+005;5.428900E+004;3.857296E+006
6758;6.939608E+000;1.365510E+005;4.761000E+003;3.948169E+006
6785;6.713312E+000;2.776290E+005;1.988100E+004;3.940225E+006
6812;6.535492E+000;2.115390E+005;1.144900E+004;3.908529E+006
6839;6.629559E+000;4.745650E+005;1.142440E+005;3.751969E+006
6866;6.731245E+000;2.564900E+005;1.690000E+004;3.833764E+006
6894;6.924687E+000;2.644731E+006;7.325648E+007;9.548100E+004
6921;1.192698E+001;3.879862E+006;1.034266E+007;1.713481E+006
6949;2.170550E+001;1.484739E+006;1.592644E+006;3.268864E+006
6977;1.385666E+001;8.541000E+005;1.918440E+005;3.786916E+006
7005;9.501924E+000;1.949626E+006;1.207801E+006;3.214849E+006
7032;1.092962E+001;3.331548E+006;4.276624E+006;2.480625E+006
7059;1.429821E+001;5.464883E+006;2.642988E+007;1.085764E+006
7087;1.942633E+001;4.770437E+006;2.072070E+007;1.123600E+006
7115;1.968926E+001;4.011119E+006;1.140413E+007;1.787569E+006
7141;1.774869E+001;5.007420E+006;3.908750E+007;6.577210E+005
7168;2.133672E+001;4.975344E+006;3.118106E+007;7.938810E+005
7195;2.190059E+001;4.798548E+006;3.194510E+007;6.889000E+005
7222;2.210330E+001;4.882980E+006;2.801585E+007;9.409000E+005
7250;2.186317E+001;4.577322E+006;2.921402E+007;8.968090E+005
7278;2.127510E+001;5.137120E+006;2.804762E+007;9.623610E+005
7305;2.114089E+001;4.824288E+006;2.290580E+007;9.960040E+005
7333;2.092566E+001;4.998268E+006;2.722752E+007;1.004004E+006
7360;2.090596E+001;5.201395E+006;2.366822E+007;1.089936E+006
7388;2.090596E+001;5.038890E+006;2.662560E+007;1.028196E+006
7416;2.133875E+001;4.897011E+006;2.359045E+007;1.042441E+006
7443;2.096274E+001;5.024940E+006;2.851560E+007;9.025000E+005
7470;2.124394E+001;4.850140E+006;2.424578E+007;9.545290E+005
7496;2.144687E+001;4.946661E+006;2.109565E+007;1.172889E+006
7524;2.101642E+001;4.919328E+006;2.909524E+007;8.500840E+005
7552;2.151139E+001;4.940619E+006;2.341592E+007;1.004004E+006
7579;2.137786E+001;5.049264E+006;3.034908E+007;7.242010E+005
7606;2.163994E+001;5.012665E+006;2.422608E+007;9.920160E+005
7633;2.216662E+001;5.214231E+006;2.342560E+007;1.024144E+006
7660;2.128246E+001;4.377714E+006;4.696361E+007;4.199040E+005
7686;2.113787E+001;4.556544E+006;4.261478E+007;5.670090E+005
7713;2.311163E+001;4.361588E+006;4.042416E+007;4.225000E+005
7740;2.296198E+001;3.034680E+006;6.377620E+007;1.398760E+005
7768;2.248077E+001;4.548830E+006;4.187384E+007;5.387560E+005
7795;2.394328E+001;4.801840E+006;3.868840E+007;6.084000E+005
7821;2.293699E+001;3.961440E+006;6.071526E+007;1.962490E+005
7849;2.237184E+001;7.981380E+005;8.332038E+007;6.889000E+003
7876;2.222089E+001;1.882672E+006;7.915661E+007;4.622500E+004
7903;2.028852E+001;3.198580E+006;6.902286E+007;1.528810E+005
7931;2.217007E+001;4.590432E+006;3.890017E+007;6.021760E+005
7959;2.233262E+001;2.975742E+006;3.538161E+006;2.560000E+006
7986;2.233262E+001;7.868220E+005;1.814760E+005;3.523129E+006
8013;1.066201E+001;6.430230E+005;1.108890E+005;3.728761E+006
8040;8.449474E+000;3.859240E+005;3.841600E+004;3.802500E+006
8068;7.506695E+000;6.025140E+005;9.363600E+004;3.900625E+006
8096;7.069532E+000;7.148960E+005;1.324960E+005;3.833764E+006
8123;7.080135E+000;4.853450E+005;6.002500E+004;3.884841E+006
8150;6.728335E+000;3.728970E+005;2.433600E+004;3.932289E+006
8176;6.693069E+000;4.733240E+005;5.808100E+004;3.849444E+006
